uid,book_title,subject,summary,original_publisher,digital_publisher,format,language,copyright,author_name,published,resource_url,cover,thumbnail
8c8bb988-e3b5-4693-947d-fcf0844e6aaa,"Tay Bin Wee","nlbshtx:Personalities|nlbshtx:Arts|Personalities |Arts","Tay Bin Wee (b. 1926–d. 13 July 2000, Singapore) was a prominent actor and director in the Mandarin theatre scene in Singapore between the 1950s and 1980s. He co-founded the Singapore Amateur Players (now known as the Arts Theatre of Singapore), a Mandarin theatre group, in 1955. In the 1980s, Tay was a prime mover in bringing together all the local Mandarin drama groups for major productions staged during the Festival of Arts. For his contributions to local Mandarin theatre, Tay was awarded the Cultural Medallion for Theatre in 1988.","na","na","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-01-16_160347.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/8c8bb988-e3b5-4693-947d-fcf0844e6aaa?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/8c8bb988-e3b5-4693-947d-fcf0844e6aaa?s=SM"
79261246-8e50-43db-b807-e11214177f63,"Kreta Ayer People’s Theatre","nlbshtx:Architecture and Landscape>>Streets and Places|nlbshtx:Arts|Streets and Places |Arts","Kreta Ayer People’s Theatre (牛车水人民剧场) was built in 1969, funded by public donations. The theatre was revamped several times, including a complete overhaul that was completed in May 1979, before it became the well-equipped theatre seen on 30A Kreta Ayer Road today. Run by the Kreta Ayer People’s Theatre Foundation, it continues to bring arts and culture to the public with a strong emphasis on Chinese opera, and with a keen sense of social responsibility.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-01-23_121900.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/79261246-8e50-43db-b807-e11214177f63?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/79261246-8e50-43db-b807-e11214177f63?s=SM"
fe3da275-a2ca-448a-b766-68246bdf855d,"Yaohan (Singapore)","nlbshtx:Organisations|Organisations","Yaohan, a Japanese department store company, pioneered the concept of one-stop shopping outlets. Their innovative retail strategy that centred on the evolving demands of customers prompted the rethinking of the concept of shopping. The development of Yaohan locally signalled the rising affluence of Singaporeans, and played a critical part in the development of Singapore’s shopping and retail sector.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-01-29_182139.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/fe3da275-a2ca-448a-b766-68246bdf855d?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/fe3da275-a2ca-448a-b766-68246bdf855d?s=SM"
22b7fab8-a52f-4d23-a569-31a67b627272,"BooksActually","nlbshtx:Organisations|Organisations","BooksActually, founded in 2005, is one of Singapore’s most well-known independent bookstores. Currently located at Yong Siak Street in Tiong Bahru, the bookstore specialises in lesser-known literary fiction as well as local works. It has a publishing arm, Math Paper Press, and produces stationery under the brand Birds & Co.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-01-29_182150.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/22b7fab8-a52f-4d23-a569-31a67b627272?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/22b7fab8-a52f-4d23-a569-31a67b627272?s=SM"
5e600ee4-5672-4642-8429-1d32acc1cde0,"Sari","Traditional dress |Clothing |Indians (Asians) |nlbshtx:Ethnic Communities |Indian costumes |Heritage and Culture","The sari (or saree) is traditional attire for women of South Asian (especially Indian) descendant and is essentially a long piece of fabric that is draped around the body. It is usually worn together with a short fitted blouse, known as a choli, and a long petticoat.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2013-09-06_174939.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/5e600ee4-5672-4642-8429-1d32acc1cde0?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/5e600ee4-5672-4642-8429-1d32acc1cde0?s=SM"
ab40167c-43dd-4266-a1c8-59ce19282bc1,"Tudung","nlbshtx:Ethnic Communities|Malay costumes |Women |Muslim women |Heritage and Culture","Tudung is the Malay term for a headscarf or veil that is worn over the head to cover the hair, neck and chest areas while leaving the face exposed. Known in Arabic as the hijab (which means “barrier”), the tudung is considered an important part of the Islamic dress code for Muslim women.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2013-09-30_123324.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/ab40167c-43dd-4266-a1c8-59ce19282bc1?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/ab40167c-43dd-4266-a1c8-59ce19282bc1?s=SM"
d57f0ed0-3090-416b-a689-848d8c549ee7,"Singapore Armed Forces (SAF) Day","nlbshtx:Events|nlbshtx:Politics and Government|_Organisations:Singapore. Armed Forces |_Events:Singapore Armed Forces Day |Events |Politics and Government","The first Armed Forces Day was celebrated on 1 July 1969 with a grand parade and march-past at the Jalan Besar Stadium presided over by then Minister for the Interior and Defence Lim Kim San. Public outreach activities such as camp “open houses”, exhibitions, selling of flags, and displays were held as part of the celebrations. The day itself was set aside for servicemen and servicewomen to reaffirm their loyalty and commitment to the Singapore Armed Forces (SAF) and the nation.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2013-10-18_181036.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/d57f0ed0-3090-416b-a689-848d8c549ee7?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/d57f0ed0-3090-416b-a689-848d8c549ee7?s=SM"
bdde6db8-f83f-4c6a-a00e-fda4e4cd5f01,"Nicoll Highway","nlbshtx:Commerce and Industry>>Transportation|nlbshtx:Architecture and Landscape>>Architectural Styles|nlbshtx:Events>>Historical Periods>>Independence and Nation-Building (1965-)|Express highways--Singapore|Transportation--History--Singapore|Singapore--History|nlbdltx:History>>Asia>>Southeast Asia>>Singapore|nlbdltx:Arts>>Architecture>>Architectural structure|nlbdltx:Law and government>>Safety administration>>Land transportation|Transportation |Architecture |1965-1970 Nation building","Nicoll Highway stretches westward from Mountbatten Road across the mouth of Kallang River over Merdeka Bridge down to the city centre, where it joins Connaught Drive and Stamford Road. It was built in the 1950s to alleviate frequent traffic jams on the often congested Geylang and Kallang roads during peak hours. In the mid-1950s, this highway with a bridge-link was an important new artery from the city area to the eastern side of Singapore. The 759-metre-long highway was named after former Governor John Fearns Nicoll (1952–55). On 17 August 1956, Nicoll Highway and its linking Merdeka Bridge were declared open by then Chief Minister Lim Yew Hock.","na","National Library Board Singapore","text/html :. 13 KB, 1 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_939_2004-12-17.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/bdde6db8-f83f-4c6a-a00e-fda4e4cd5f01?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/bdde6db8-f83f-4c6a-a00e-fda4e4cd5f01?s=SM"
0879bef3-2f24-4174-b889-eefc6001cdbe,"Lim Cheng Hoe","nlbshtx:Personalities|nlbshtx:Arts|Personalities |Arts","Lim Cheng Hoe (b. 24 May 1912, Xiamen, China–d. 3 September 1979, Singapore) was a pioneering watercolourist in Singapore and one of the founders of the Singapore Watercolour Society. Unlike some of his contemporaries from the Nanyang group who were educated in Chinese art and aesthetics, Lim was Western educated and essentially a self-taught artist. His watercolour techniques and style had a great influence on the development of many artists in Singapore.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-01-23_125426.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/0879bef3-2f24-4174-b889-eefc6001cdbe?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/0879bef3-2f24-4174-b889-eefc6001cdbe?s=SM"
8cf3fd65-5069-454c-830b-d0c68545e27a,"Pagoda Street","nlbshtx:Architecture and Landscape>>Streets and Places|nlbshtx:Ethnic Communities|Street names--Singapore|nlbdltx:Arts>>Architecture>>Public and commercial buildings|nlbdltx:People and communities>>Social groups and communities|nlbdltx:History>>Asia>>Southeast Asia>>Singapore|Streets and Places |Heritage and Culture","Located in Chinatown, Pagoda Street runs parallel to Mosque Street and Temple Street. Together with Trengganu Street, it was converted into a pedestrian mall in 1997.","na","National Library Board Singapore","text/html :. 15 KB, 1 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_321_2005-01-11.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/8cf3fd65-5069-454c-830b-d0c68545e27a?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/8cf3fd65-5069-454c-830b-d0c68545e27a?s=SM"
f634b5e0-5aba-420f-abc6-7e61632cd120,"Public Service Commission","Public service commissions |Watchdogs |Civil service ethics |Scholarships (Financial aid) |Organisations |nlbshtx:Organisations","The Public Service Commission (PSC) is the government agency responsible for the appointment, promotion, transfer, dismissal and exercise of disciplinary control over public officers in Singapore. It has another role as the administrator of government-funded scholarships aimed at attracting and grooming talent for public service. Since its establishment on 1 January 1951, the PSC has evolved to meet the changing new needs of the public service. However, its key mission continues to be the maintenance of integrity, impartiality and meritocracy in the public service.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2013-09-13_165703.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/f634b5e0-5aba-420f-abc6-7e61632cd120?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/f634b5e0-5aba-420f-abc6-7e61632cd120?s=SM"
ce2a4b6a-6aea-46d3-917f-81fe0f1b1d56,"Salwar kameez","Traditional dress |Indian culture |Women-Pakistan|Indian costumes |nlbshtx:Ethnic Communities |Heritage and Culture","The salwar (also spelt shalwar) kameez, popularly known as the Punjabi suit, is the traditional dress of women in the Punjab region of northwestern India and eastern Pakistan. The outfit comprises a pair of trousers (salwar) and a tunic (kameez) that is usually paired with a scarf (dupatta). In recent years, the salwar kameez has become a popular form of attire among Indian women throughout India as well as in Singapore.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2013-09-20_164320.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/ce2a4b6a-6aea-46d3-917f-81fe0f1b1d56?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/ce2a4b6a-6aea-46d3-917f-81fe0f1b1d56?s=SM"
adef04c4-9aa8-453d-b890-a0e8cbeca718,"Gasing","nlbshtx:Recreation|nlbshtx:Ethnic Communities>>Customs and Traditions|Games--Singapore|Tops--Singapore|nlbdltx:Sports, recreation and travel|Sports and Recreation |Customs","Gasing is a term that refers to both the Malay spinning top and the game of top spinning. Gasing was a popular game played in the kampongs (“villages” in Malay) of Singapore and Malaysia, especially among members of the Malay community. Competitive gasing is still played in Malaysia today.","na","National Library Board Singapore","text/html :. 8 KB, 1 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_401_2004-12-09.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/adef04c4-9aa8-453d-b890-a0e8cbeca718?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/adef04c4-9aa8-453d-b890-a0e8cbeca718?s=SM"
a89cf6d9-b335-4259-88aa-a070ab21a9d7,"The Singapore Scout Association (SSA)","Boy scouts |Clans and associations |Community and Social Services |nlbshtx:Community and Social Services|nlbshtx:Organisations |Organisations","The Singapore Scout Association (SSA) was originally established as the Boy Scouts Association of Singapore on 2 July 1910, two years after the launch of the Scout Movement in Great Britain by Robert Baden-Powell. The idea of starting a local branch of the movement was first championed by Percy Gold, a broker from Evatt & Co. While the association has evolved over the years, it continues to promote the Scouting mission of educating young people based on the values of the Scout Promise and Law. The goal is to develop them into self-fulfilled individuals who will contribute back to society.","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2013-10-04_172456.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/a89cf6d9-b335-4259-88aa-a070ab21a9d7?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/a89cf6d9-b335-4259-88aa-a070ab21a9d7?s=SM"
c8c64522-d10d-4d7a-96e0-47da53f277a5,"Post Office Savings Bank (POSB)","nlbshtx:Organisations|Organisations |Banking and finance |Statutory boards |Banking industry","The Post Office Savings Bank (POSB) was established by the British colonial government in 1877 to provide banking facilities for lower-income groups. Following Singapore’s separation from Malaysia in 1965, control of the POSB was transferred to the Postmaster-General of Singapore in 1966. In 1972, POSB was turned into a statutory corporation by the government to give the bank more management flexibility and financial freedom to improve bank operations. In 1990, the bank changed its name to POSBank. Eight years later, POSBank was acquired by the Development Bank of Singapore (DBS).","na","National Library Board Singapore","text/html :. .","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_2014-01-07_112742.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/c8c64522-d10d-4d7a-96e0-47da53f277a5?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/c8c64522-d10d-4d7a-96e0-47da53f277a5?s=SM"
db70d785-90a5-4b89-9b60-d6324221b155,"Sarkasi Said","nlbshtx:Personalities>>Biographies>>Artists|Sarkasi Said, 1940-|Painters--Singapore--Biography|nlbdltx:Arts>>Painting|Artists","Sarkasi bin Said (b. 27 March 1940, Singapore–), who goes by the artist name Tzee, is an internationally renowned Singaporean batik painter. The artist is noted for his unconventional use of a wax-resisting technique for batik painting, his bold use of colours and his frequent depictions of nature. In May 2003, Sarkasi’s 103-metre batik painting set a Guinness World Record for the world’s longest batik painting.","na","National Library Board Singapore","text/html :. 20 KB, 2 p..","eng","na","admin","na","http://eresources.nlb.gov.sg/infopedia/articles/SIP_1692_2010-07-13.html","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/db70d785-90a5-4b89-9b60-d6324221b155?s=MD","http://eservice.nlb.gov.sg/bookcoverwrapper/cover/db70d785-90a5-4b89-9b60-d6324221b155?s=SM"
